X,Y,OBJECTID,carr_way_no,road_id,road_name,start_name,end_name,location,latest,count_date,peak_hour,count_duration,adt,peaktraffic,pccar,pclcv,pcmcv,pchcvi,pchcvii,pcbus,pcheavy,NZTMX,NZTMY
1767586.96,5904631.93,109,26756.0,52261,RONWOOD AVE (WESTBOUND),GREAT SOUTH RD (RHS),LEYTON WAY,0.0,Yes,1997-06-20 00:00:00+00:00,,,7868.0,,85.0,10.0,2.0,1.0,2.0,0.0,5.0,1767586.96,5904631.93
1758802.2536,5908193.0805,110,40709.0,51668,KIRKBRIDE RD,TAPUWAE WAY,MOUNTAIN RD RAB,2404.0,Yes,2007-11-14 00:00:00+00:00,15:00,,3172.0,344.0,96.0,1.0,2.0,1.0,0.0,0.0,3.0,1758802.2536,5908193.0805
1759313.2529,5908349.8932,111,23536.0,50773,BADER DR (EASTBOUND),MCKENZIE RD (RHS),END ISLAND RHS,0.0,Yes,1998-11-27 00:00:00+00:00,,,6738.0,,,,,,,,,1759313.2529,5908349.8932
1760321.0084,5907063.3367,112,33867.0,50773,BADER DR (EASTBOUND),ORLY AVE RAB,MASCOT AVE RAB,1737.0,Yes,2003-04-02 00:00:00+00:00,,,15432.0,,,,,,,,,1760321.0084,5907063.3367
1760932.3156,5907272.3443,114,33870.0,50773,BADER DR (EASTBOUND),RYE CRT,ROBERTSON RD RAB,2425.0,Yes,2004-06-09 00:00:00+00:00,,,21755.0,,,,,,,,,1760932.3156,5907272.3443
1759816.2956,5906940.904,115,25500.0,51656,KILLINGTON CRES,ORLY AVE,HARWELL PL,25.0,Yes,2003-02-21 00:00:00+00:00,,,710.0,,,,,,,,,1759816.2956,5906940.904
1764777.0615,5905423.7773,116,25458.0,51638,KENDERDINE RD,WYLLIE RD,VERDI ST,300.0,Yes,2004-05-07 00:00:00+00:00,,,3074.0,,97.0,0.0,2.0,1.0,0.0,0.0,3.0,1764777.0615,5905423.7773
1765023.8154,5904728.2572,117,33778.0,51638,KENDERDINE RD,MILAN RD,PUHINUI RD (MONUMENT LHS),1041.0,Yes,2012-05-17 00:00:00+00:00,1700,,9608.0,966.0,96.0,1.0,3.0,0.0,0.0,0.0,3.0,1765023.8154,5904728.2572
1764771.1227,5904629.2764,118,26639.0,52207,RAYMOND RD,PUHINUI RD,MILAN RD,50.0,Yes,2003-01-16 00:00:00+00:00,,,170.0,,,,,,,,,1764771.1227,5904629.2764
1764532.2073,5904360.7576,119,27771.0,52726,NOEL BURNSIDE RD,BURRELL AVE,GOLDEN ARCHES PL,110.0,Yes,1992-12-17 00:00:00+00:00,,,3386.0,,,,,,,,,1764532.2073,5904360.7576
1764530.1066,5904316.4564,120,33804.0,52726,NOEL BURNSIDE RD,GOLDEN ARCHES PL,DIVERSEY LANE,153.0,Yes,1998-02-05 00:00:00+00:00,,,27102.0,,,,,,,,,1764530.1066,5904316.4564
1767115.6079,5904754.1596,121,24016.0,50982,CAVENDISH DR (WESTBOUND),SHARKEY ST,JACK CONWAY AVE,369.0,Yes,1997-05-25 00:00:00+00:00,,,8075.0,,,,,,,,,1767115.6079,5904754.1596
1766015.4142,5904494.1636,122,26341.0,50982,CAVENDISH DR (WESTBOUND),GRAYSON AVE,PLUNKET AVE (LHS),1507.0,Yes,2010-07-16 00:00:00+00:00,16:00,7D,18453.0,1884.0,92.0,1.0,3.0,2.0,2.0,0.0,7.0,1766015.4142,5904494.1636
1766423.2605,5905245.4643,123,26550.0,52162,PUHINUI RD (EAST),LAMBIE DR,NORMAN SPENCER DR,739.0,Yes,1998-05-03 00:00:00+00:00,,,11880.0,,,,,,,,,1766423.2605,5905245.4643
1765879.6285,5905023.9566,124,26548.0,52162,PUHINUI RD (EAST),YORK ST,GRAYSON AVE,1326.0,Yes,1998-05-03 00:00:00+00:00,,,10882.0,,,,,,,,,1765879.6285,5905023.9566
1769570.0233,5899702.3037,125,2962.0,60116,GREAT SOUTH RD (PAPAKURA),PAPAKURA STREAM BRIDGE (1ST ABUT),TE NAPI DR,21923.0,Yes,2004-05-23 00:00:00+00:00,,,31487.0,,91.0,2.0,2.0,3.0,2.0,0.0,7.0,1769570.0233,5899702.3037
1769947.722,5899321.5645,126,3702.0,60116,GREAT SOUTH RD (PAPAKURA),SPARTAN RD,MOTORWAY ONRAMP (SOUTHBOUND),22463.0,Yes,2010-05-20 00:00:00+00:00,,7D,32566.0,,92.0,2.0,3.0,1.0,,0.0,4.0,1769947.722,5899321.5645
1770215.9302,5899060.1195,127,2963.0,60116,GREAT SOUTH RD (PAPAKURA),MANUIA RD,BEAUMARIS WAY,22843.0,Yes,2004-03-23 00:00:00+00:00,,,22395.0,,95.0,1.0,2.0,2.0,0.0,0.0,4.0,1770215.9302,5899060.1195
1770743.385,5898542.47,129,3705.0,60116,GREAT SOUTH RD (PAPAKURA),TAKA ST,GRAHAM RD,23579.0,Yes,2007-02-16 00:00:00+00:00,,,28117.0,,85.0,10.0,2.0,1.0,2.0,0.0,5.0,1770743.385,5898542.47
1771076.7651,5898234.0408,130,2966.0,60116,GREAT SOUTH RD (PAPAKURA),BEACH RD,UNA ST,24033.0,Yes,2008-09-08 00:00:00+00:00,,,24555.0,,94.0,1.0,3.0,1.0,1.0,0.0,5.0,1771076.7651,5898234.0408
1771936.694,5897301.6394,131,2789.0,60116,GREAT SOUTH RD (PAPAKURA),TIRONUI RD,TRENTHAM RD,25315.0,Yes,2011-06-13 00:00:00+00:00,16:00,7D,19043.0,1619.0,83.0,1.0,5.0,7.0,,0.0,12.0,1771936.694,5897301.6394
1772636.8158,5896490.0985,134,2973.0,60116,GREAT SOUTH RD (PAPAKURA),QUEEN ST (SIGN LHS),ELLIOT ST,26461.0,Yes,2005-08-15 00:00:00+00:00,,,9596.0,,96.0,1.0,2.0,1.0,0.0,0.0,3.0,1772636.8158,5896490.0985
1772799.2841,5895903.2006,135,2948.0,60116,GREAT SOUTH RD (PAPAKURA),WELLINGTON ST,NELSON ST,27104.0,Yes,2003-04-16 00:00:00+00:00,16:00,,14448.0,1547.0,96.0,1.0,2.0,1.0,0.0,0.0,3.0,1772799.2841,5895903.2006
1773050.2841,5892656.0702,137,2956.0,60116,GREAT SOUTH RD (PAPAKURA),MIRO ST,SUTTON RD,30459.0,Yes,2004-10-07 00:00:00+00:00,,,9183.0,,93.0,2.0,3.0,1.0,1.0,0.0,5.0,1773050.2841,5892656.0702
1773277.1432,5892351.3879,138,2957.0,60116,GREAT SOUTH RD (PAPAKURA),YOUNG CRES,EAST ST,30838.0,Yes,2010-10-11 00:00:00+00:00,,7D,10418.0,,85.0,10.0,2.0,1.0,2.0,0.0,5.0,1773277.1432,5892351.3879
1773425.7688,5891982.6123,139,3239.0,60116,GREAT SOUTH RD (PAPAKURA),CAMERON PL,NORRIE RD RAB,31243.0,Yes,2004-10-22 00:00:00+00:00,,,10954.0,,,,,,,,,1773425.7688,5891982.6123
1769806.104,5910033.496,140,28824.0,53318,KELVIN HART DR,SAYES CL,FRANSHELL CRES,375.0,Yes,2005-10-19 00:00:00+00:00,17:00,,1253.0,159.0,98.0,1.0,1.0,0.0,0.0,0.0,1.0,1769806.104,5910033.496
1769422.0224,5906091.1605,141,28501.0,50995,CHAPEL RD,MEDVALE AVE,BROADHURST RD,532.0,Yes,2002-03-21 00:00:00+00:00,,,12689.0,,,,,,,,,1769422.0224,5906091.1605
1769767.1247,5907470.0278,142,24039.0,50995,CHAPEL RD,ORMISTON RD (LHS),CHAPEL RD BRIDGE (1ST ABUTMENT),1956.0,Yes,2004-08-31 00:00:00+00:00,8:00,,14184.0,1503.0,95.0,2.0,2.0,1.0,0.0,0.0,3.0,1769767.1247,5907470.0278
1769986.3643,5908393.4551,143,24038.0,50995,CHAPEL RD,STANCOMBE RD,BAVERSTOCK RD,2913.0,Yes,2010-09-14 00:00:00+00:00,800,7D,17558.0,1871.0,97.0,1.0,1.0,0.0,1.0,0.0,2.0,1769986.3643,5908393.4551
1770260.3245,5909545.1809,144,28812.0,50995,CHAPEL RD,BALLYBAY RD,KILKENNY DR,4098.0,Yes,1996-03-31 00:00:00+00:00,,,2808.0,,,,,,,,,1770260.3245,5909545.1809
1770318.6931,5909782.9243,145,28811.0,50995,CHAPEL RD,KILKENNY DR,CARLINGFORD DR,4344.0,Yes,1998-10-07 00:00:00+00:00,,,21395.0,,,,,,,,,1770318.6931,5909782.9243
1770546.0379,5910701.8109,146,27812.0,50995,CHAPEL RD,TOWN CENTRE DR,SHOPPING CENTRE ENTRANCE #1,5291.0,Yes,2002-08-22 00:00:00+00:00,,,16517.0,,,,,,,,,1770546.0379,5910701.8109
1771164.7444,5911851.8622,147,28806.0,50995,CHAPEL RD,KILKENNY DR,KILIMANJARO DR,6653.0,Yes,1994-02-22 00:00:00+00:00,,,15456.0,,,,,,,,,1771164.7444,5911851.8622
1770774.7315,5908256.8839,148,29266.0,50800,BAVERSTOCK RD,OAKVILLE AVE,DANIELLE PL,800.0,Yes,2004-04-15 00:00:00+00:00,,,1019.0,,,,,,,,,1770774.7315,5908256.8839
1765388.9543,5902366.7643,149,25620.0,51709,LANGLEY RD,ROSCOMMON RD,MAYO RD,121.0,Yes,2004-04-15 00:00:00+00:00,,,1390.0,,,,,,,,,1765388.9543,5902366.7643
1767323.8,5902957.27,150,27775.0,52728,DRUCES RD (SOUTHBOUND),KERRS RD,END,849.0,Yes,1992-06-01 00:00:00+00:00,,,650.0,,,,,,,,,1767323.8,5902957.27
1765428.0097,5901979.7189,151,34236.0,54253,ROSCOMMON RD (SOUTHBOUND),KIWI TAMAKI RD,BOLDERWOOD PL,1650.0,Yes,2011-08-25 00:00:00+00:00,700,,14344.0,1754.0,96.0,1.0,2.0,1.0,0.0,0.0,3.0,1765428.0097,5901979.7189
1765756.356,5901183.7089,152,27829.0,54253,ROSCOMMON RD (SOUTHBOUND),BROWNS RD,FINLAYSON AVE,2510.0,Yes,2004-03-21 00:00:00+00:00,,,16149.0,,,,,,,,,1765756.356,5901183.7089
1765895.7504,5900844.9567,153,34238.0,54253,ROSCOMMON RD (SOUTHBOUND),MONCRIEFF AVE,PUSHON PL,2878.0,Yes,2008-05-22 00:00:00+00:00,07:00,7D,14078.0,1444.0,94.0,1.0,3.0,1.0,1.0,0.0,5.0,1765895.7504,5900844.9567
1767054.3021,5901971.4332,154,23827.0,50912,BROWNS RD,MARR RD,DALGETY RD,1221.0,Yes,1993-07-11 00:00:00+00:00,,,15001.0,,,,,,,,,1767054.3021,5901971.4332
1766821.6761,5901876.8534,155,23826.0,50912,BROWNS RD,GLOUCESTER RD,RUSSELL RD,1472.0,Yes,1989-05-01 00:00:00+00:00,,,14165.0,,85.0,10.0,2.0,1.0,2.0,0.0,5.0,1766821.6761,5901876.8534
1766266.3478,5901651.5578,156,23824.0,50912,BROWNS RD,ROWANDALE AVE,DAGENHAM ST,2071.0,Yes,2010-09-22 00:00:00+00:00,800,7D,15114.0,1377.0,94.0,3.0,2.0,1.0,0.0,0.0,3.0,1766266.3478,5901651.5578
1765897.1641,5901152.139,157,23870.0,50920,BURBANK AVE,FELLBROOK ST,FEASEGATE ST,126.0,Yes,1991-04-28 00:00:00+00:00,08:00,,3370.0,166.0,,,,,,,,1765897.1641,5901152.139
1765683.7202,5900460.1953,158,23889.0,50927,BURUNDI AVE,MAPLESDEN DR,BALWYN PL,359.0,Yes,2010-08-16 00:00:00+00:00,08:00,7D,3816.0,367.0,98.0,1.0,1.0,0.0,0.0,0.0,1.0,1765683.7202,5900460.1953
1765460.6803,5899712.198,159,24677.0,51293,FINLAYSON AVE,MAPLESDEN DR,PALMERS RD RAB,1964.0,Yes,2010-08-16 00:00:00+00:00,17:00,7D,3884.0,496.0,96.0,1.0,3.0,0.0,0.0,0.0,3.0,1765460.6803,5899712.198
1765424.1782,5900938.1303,160,26020.0,51933,MONCRIEFF AVE,TROUNSON AVE,FINLAYSON AVE,508.0,Yes,2003-12-14 00:00:00+00:00,,,722.0,,,,,,,,,1765424.1782,5900938.1303
1766155.5539,5900013.9309,161,24906.0,52245,ROBERT ROSS PL,ROSCOMMON RD,ROBERT SKELTON PL,70.0,Yes,2005-03-09 00:00:00+00:00,17:00,,3255.0,307.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1766155.5539,5900013.9309
1765185.2862,5902285.1278,162,28695.0,53239,HAUTU DR,ROSCOMMON RD,HA CRES,100.0,Yes,2011-08-25 00:00:00+00:00,700,,2445.0,326.0,80.0,1.0,9.0,6.0,4.0,0.0,19.0,1765185.2862,5902285.1278
1767118.5284,5903242.888,163,24475.0,51202,EARL RICHARDSON AVE,DRUCES RD,KELLOW PL,66.0,Yes,2003-03-08 00:00:00+00:00,,,1633.0,,,,,,,,,1767118.5284,5903242.888
1767982.3988,5903231.5172,164,40786.0,51648,KERRS RD,WALLSON CRES (EAST),WALLSON CRES (WEST),139.0,Yes,2007-11-03 00:00:00+00:00,08:00,,13679.0,1508.0,92.0,1.0,3.0,2.0,2.0,0.0,7.0,1767982.3988,5903231.5172
1780142.9431,5901974.2582,165,35240.0,60470,PAPAKURA/CLEVEDON RD,WIDTH CHANGE START KCC RHS,TAKANINI-CLEVEDON RD,7738.0,Yes,1997-04-08 00:00:00+00:00,,,3773.0,,,,,,,,,1780142.9431,5901974.2582
1773318.9806,5909751.5321,166,27613.0,54806,WHITFORD RD (WHITFORD) (SR),GRIGGS RD,FAIRVIEW RD,5292.0,Yes,1994-01-26 00:00:00+00:00,,,4443.0,,,,,,,,,1773318.9806,5909751.5321
1771940.26,5892103.0237,167,43505.0,60710,BREMNER RD (RUNCIMAN) (SR),ATA RD,JESMOND RD,1276.0,Yes,2004-08-16 00:00:00+00:00,,,343.0,,91.0,3.0,5.0,1.0,0.0,0.0,6.0,1771940.26,5892103.0237
1771393.6674,5892099.5867,168,3367.0,60710,BREMNER RD (RUNCIMAN) (SR),JESMOND RD,END,1818.0,Yes,2004-08-16 00:00:00+00:00,,,266.0,,92.0,2.0,5.0,1.0,0.0,0.0,6.0,1771393.6674,5892099.5867
1768903.93,5905873.19,169,24371.0,54762,DAWSON RD (FLAT BUSH) (SE),TE IRIRANGI DR (RHS),DISSMEYER DR (LIGHTPOLE LHS),1429.0,Yes,1998-03-02 00:00:00+00:00,,,3572.0,,,,,,,,,1768903.93,5905873.19
1769512.3626,5909025.1955,170,28006.0,54763,EAST TAMAKI RD (EASTBOUND/TAMAKI) (SE),PAUL STEVENSON PL,CRAIGAVON DR RAB,4871.0,Yes,1991-11-12 00:00:00+00:00,,,3875.0,,86.0,8.0,3.0,2.0,1.0,0.0,6.0,1769512.3626,5909025.1955
1770087.7173,5907264.7046,171,32877.0,54810,ORMISTON RD (EASTBOUND/FLAT BUSH) (SE),UNFORMED ST (LHS),UNFORMED ST (LHS),2003.0,Yes,2001-07-27 00:00:00+00:00,,,4478.0,,85.0,10.0,2.0,1.0,2.0,0.0,5.0,1770087.7173,5907264.7046
1770983.7473,5907035.9865,172,32882.0,54810,ORMISTON RD (EASTBOUND/FLAT BUSH) (SE),TE ARA KAHIKATEA,FLINTRIDGE DR,2941.0,Yes,2010-08-16 00:00:00+00:00,17:00,7D,8025.0,905.0,96.0,1.0,2.0,1.0,0.0,0.0,3.0,1770983.7473,5907035.9865
1771531.7427,5907023.2447,173,44796.0,54810,ORMISTON RD (EASTBOUND/FLAT BUSH) (SE),HENRY MAXWELL WAY,RIENZO DR,3501.0,Yes,1989-10-26 00:00:00+00:00,08:00,,3727.0,497.0,,,,,,,,1771531.7427,5907023.2447
1765722.7282,5907093.5819,176,24493.0,51205,EAST TAMAKI RD (EASTBOUND/OTARA) (SW),KONINI AVE,WINTERE RD,200.0,Yes,1998-02-17 00:00:00+00:00,,,11049.0,,,,,,,,,1765722.7282,5907093.5819
1766335.0466,5907567.5594,177,34267.0,51205,EAST TAMAKI RD (EASTBOUND/OTARA) (SW),MOTORWAY OVERBRIDGE (2ND ABUTMENT),OTARA RD,984.0,Yes,1996-02-10 00:00:00+00:00,,,3884.0,,,,,,,,,1766335.0466,5907567.5594
1766906.0377,5907657.9975,178,28012.0,51205,EAST TAMAKI RD (EASTBOUND/OTARA) (SW),NEWBURY ST,BAIRDS RD,1574.0,Yes,1998-10-15 00:00:00+00:00,,,37361.0,,85.0,10.0,2.0,1.0,2.0,0.0,5.0,1766906.0377,5907657.9975
1769614.2715,5908572.8241,179,28648.0,54802,TE IRIRANGI DR (EAST BOUND/TAMAKI) (SE),ACCENT DR,DANNEMORA FOOTBRIDGE,4747.0,Yes,2007-08-23 00:00:00+00:00,08:00,,13399.0,1412.0,96.0,1.0,2.0,1.0,0.0,0.0,3.0,1769614.2715,5908572.8241
1768438.3335,5905340.0456,180,34792.0,53205,TE IRIRANGI DR (EASTBOUND) (MANUKAU) (SW),LEILA PL,OTHELLO DR,1087.0,Yes,2008-08-28 00:00:00+00:00,08:00,,15585.0,1705.0,97.0,0.0,2.0,0.0,,0.0,2.0,1768438.3335,5905340.0456
1768535.9562,5905320.6605,181,28642.0,53205,TE IRIRANGI DR (EASTBOUND) (MANUKAU) (SW),OTHELLO DR,BOUNDARY RD (LHS),1187.0,Yes,2007-08-23 00:00:00+00:00,08:00,,16521.0,1775.0,97.0,1.0,2.0,0.0,0.0,0.0,2.0,1768535.9562,5905320.6605
1772028.2611,5913740.7384,182,34695.0,52667,WHITFORD RD (BOTANY) (SE),UNION RD RAB,NICHOLAS RD,34.0,Yes,2001-07-18 00:00:00+00:00,,,7212.0,,,,,,,,,1772028.2611,5913740.7384
1771925.559,5913628.1441,183,27622.0,52667,WHITFORD RD (BOTANY) (SE),NICHOLAS RD,EDGAR PEARCE PL,184.0,Yes,1995-03-09 00:00:00+00:00,,,4768.0,,85.0,10.0,2.0,1.0,2.0,0.0,5.0,1771925.559,5913628.1441
1773015.6766,5895655.6713,184,2730.0,60177,OPAHEKE RD (PAPAKURA),ONSLOW RD,SETTLEMENT RD,413.0,Yes,1980-08-13 00:00:00+00:00,11:00,,6079.0,798.0,86.0,8.0,3.0,2.0,1.0,0.0,6.0,1773015.6766,5895655.6713
1773041.4879,5895540.0916,185,3603.0,60177,OPAHEKE RD (PAPAKURA),SETTLEMENT RD,ALEXANDER ST,533.0,Yes,2002-10-27 00:00:00+00:00,,,3653.0,,96.0,1.0,2.0,1.0,0.0,0.0,3.0,1773041.4879,5895540.0916
1771698.7301,5901996.424,186,2896.0,52192,RANFURLY RD (MANUREWA) (SW),EVERLEA PL,WASTNEY RD,850.0,Yes,2008-02-18 00:00:00+00:00,,,3610.0,,95.0,2.0,2.0,1.0,0.0,0.0,3.0,1771698.7301,5901996.424
1748628.9415,5927628.8903,187,11098.0,40290,STATE HIGHWAY 18 (UPPER HARBOUR DR),BUCKLEY AVE,UPPER HARBOUR BRIDGE (1ST ABUTMENT),1630.0,Yes,1992-03-05 00:00:00+00:00,,7D,14247.0,,,,,,,,,1748628.9415,5927628.8903
1769862.46,5914773.97,188,23506.0,50760,AVIEMORE DR,PAKURANGA RD (RHS),HIGHLAND PARK DR,0.0,Yes,1994-06-27 00:00:00+00:00,,,3745.0,,85.0,10.0,2.0,1.0,2.0,0.0,5.0,1769862.46,5914773.97
1756094.5997,5934044.4962,189,6888.0,20032,BEACH RD (EC BAYS),MONTGOMERY AVE,KNIGHTS RD,5697.0,Yes,2007-08-18 00:00:00+00:00,,24H,6132.0,,85.0,10.0,2.0,1.0,2.0,0.0,5.0,1756094.5997,5934044.4962
1769099.8169,5881047.5654,190,2220.0,71029,ROULSTON ST,MASSEY AVE,ROULSTON LANE,263.0,Yes,2007-06-14 00:00:00+00:00,10:00,,940.0,251.0,92.0,1.0,6.0,1.0,0.0,0.0,7.0,1769099.8169,5881047.5654
1770911.0591,5905277.746,191,26086.0,51954,MURPHYS RD,THOMAS RD,MURPHYS PARK DR,1013.0,Yes,2011-09-19 00:00:00+00:00,800,,9194.0,1228.0,94.0,1.0,2.0,1.0,2.0,0.0,5.0,1770911.0591,5905277.746
1771219.375,5906569.7151,192,40432.0,51954,MURPHYS RD,HORSEFIELDS DRV,KERRYKEEL DR,2339.0,Yes,2010-03-06 00:00:00+00:00,800,7D,9277.0,1208.0,95.0,2.0,2.0,1.0,0.0,0.0,3.0,1771219.375,5906569.7151
1771319.3793,5906969.4627,193,37232.0,51954,MURPHYS RD,WIDENING (PP RHS),ORMISTON RD (LHS),2749.0,Yes,2010-06-25 00:00:00+00:00,800,7D,8658.0,1117.0,96.0,1.0,2.0,1.0,0.0,0.0,3.0,1771319.3793,5906969.4627
1771143.2795,5906248.3399,194,26085.0,51954,MURPHYS RD,FLAT BUSH SCHOOL RD,GOLDEN POND RD,2009.0,Yes,2004-04-15 00:00:00+00:00,,,4915.0,,,,,,,,,1771143.2795,5906248.3399
1771147.5682,5906267.5618,195,42140.0,51954,MURPHYS RD,GOLDEN POND RD,END WIDENING (PP LHS),2029.0,Yes,2004-10-01 00:00:00+00:00,17:00,,2431.0,339.0,94.0,2.0,3.0,1.0,0.0,0.0,4.0,1771147.5682,5906267.5618
1771268.4212,5906770.4576,196,37230.0,51954,MURPHYS RD,TIMMER RD,GERANIUM AVE,2549.0,Yes,2007-09-06 00:00:00+00:00,07:00,,9343.0,1260.0,95.0,1.0,2.0,1.0,1.0,0.0,4.0,1771268.4212,5906770.4576
1771338.5234,5907023.7979,197,30034.0,51954,MURPHYS RD,ORMISTON RD (LHS),SALFORD CRES,2808.0,Yes,2005-08-08 00:00:00+00:00,07:00,,7923.0,1125.0,93.0,2.0,2.0,2.0,1.0,0.0,5.0,1771338.5234,5907023.7979
1769447.4333,5906733.1268,198,29378.0,53085,MICHAEL JONES DR,FRANK BUNCE GR,WALTER LITTLE WAY,753.0,Yes,2004-03-05 00:00:00+00:00,,,1722.0,,,,,,,,,1769447.4333,5906733.1268
1777746.3413,5899253.2156,199,2988.0,60307,CHURCH RD (ARDMORE),PAPAKURA-CLEVEDON RD,END,102.0,Yes,1998-08-23 00:00:00+00:00,10:00,,41.0,15.0,81.0,9.0,3.0,4.0,3.0,0.0,10.0,1777746.3413,5899253.2156
1775814.3447,5897752.0311,200,3272.0,60335,HEARD RD,LAUREN GR,KAIPARA RD,351.0,Yes,2008-09-08 00:00:00+00:00,,,964.0,,,,,,,,,1775814.3447,5897752.0311
1775081.4842,5899159.8336,201,2941.0,60336,HAMLIN RD (ARDMORE),VILLAGE WAY,HARVARD LANE,1676.0,Yes,2005-03-01 00:00:00+00:00,,,1576.0,,96.0,1.0,2.0,0.0,0.0,,2.0,1775081.4842,5899159.8336
1775200.3666,5899046.9327,202,2755.0,60336,HAMLIN RD (ARDMORE),HARVARD LANE,PAPAKURA-CLEVEDON RD,1846.0,Yes,2005-03-01 00:00:00+00:00,,,1201.0,,95.0,2.0,2.0,0.0,0.0,,2.0,1775200.3666,5899046.9327
1776971.3892,5898781.8259,203,3216.0,60359,PETERSONS RD,PAPAKURA-CLEVEDON RD,END,80.0,Yes,2003-12-13 00:00:00+00:00,,,190.0,,93.0,2.0,4.0,1.0,0.0,0.0,5.0,1776971.3892,5898781.8259
1781825.1149,5904375.9791,204,24157.0,51041,CLEVEDON-KAWAKAWA RD,CLEVEDON WHARF BRIDGE (1ST ABUT),CLEVEDON WHARF BRIDGE (2ND ABUT),571.0,Yes,1997-05-25 00:00:00+00:00,,,4361.0,,,,,,,,,1781825.1149,5904375.9791
1782116.6936,5904604.0703,205,24155.0,51041,CLEVEDON-KAWAKAWA RD,MCNICOL RD,HOLDENS RD,961.0,Yes,1995-08-05 00:00:00+00:00,,,2219.0,,78.0,10.0,4.0,4.0,4.0,0.0,12.0,1782116.6936,5904604.0703
1785056.7484,5905643.5606,206,24152.0,51041,CLEVEDON-KAWAKAWA RD,EYRES RD,NESS VALLEY RD (POWERPOLE RHS),4760.0,Yes,1995-09-05 00:00:00+00:00,,,2219.0,,81.0,9.0,3.0,4.0,3.0,0.0,10.0,1785056.7484,5905643.5606
1792860.0594,5908632.2899,207,24142.0,51041,CLEVEDON-KAWAKAWA RD,NIMONS BRIDGE (1ST ABUTMENT),KAWAKAWA BAY COAST RD,15677.0,Yes,1997-05-25 00:00:00+00:00,,,2448.0,,,,,,,,,1792860.0594,5908632.2899
1780023.4523,5900869.7569,208,24306.0,51113,CREIGHTONS RD (CLEVEDON),PAPAKURA-CLEVEDON RD,TOURIST RD,0.0,Yes,1993-01-27 00:00:00+00:00,,,365.0,,,,,,,,,1780023.4523,5900869.7569
1781205.909,5903763.6072,209,26037.0,51939,MONUMENT RD,PAPAKURA-CLEVEDON RD,HYDE RD,0.0,Yes,1997-03-01 00:00:00+00:00,,,807.0,,,,,,,,,1781205.909,5903763.6072
1781686.8255,5904743.4282,210,26168.0,52001,NORTH RD,SPEED DERESTRICTION,THORPES BRIDGE (1ST ABUTMENT),694.0,Yes,2007-11-03 00:00:00+00:00,15:00,,1790.0,251.0,91.0,4.0,4.0,1.0,0.0,0.0,5.0,1781686.8255,5904743.4282
1784296.271,5913676.2324,211,34324.0,52001,NORTH RD,DUDER REGIONAL PARK ACCESS,MARAETAI COAST RD (SUMP LHS),10492.0,Yes,2011-12-05 00:00:00+00:00,1500,,1216.0,354.0,94.0,3.0,3.0,0.0,0.0,0.0,3.0,1784296.271,5913676.2324
1747645.0893,5926813.5113,212,41563.0,41042,BUCKLEY AVE,WAIAROHIA PL,START OF 3 LANES,300.0,Yes,2008-10-28 00:00:00+00:00,,7D,1294.0,,,,,,,,,1747645.0893,5926813.5113
1769862.44,5914773.9,213,26299.0,52060,PAKURANGA RD (EAST BOUND),BUCKLANDS BEACH RD,HUTCHINSONS RD,4937.0,Yes,1998-07-02 00:00:00+00:00,,,25169.0,,,,,,,,,1769862.44,5914773.9
1768677.5434,5901140.9748,214,25160.0,51481,HILL RD (MANUREWA),GREAT SOUTH RD,NEWHOOK LANE,50.0,Yes,2001-08-04 00:00:00+00:00,,,6171.0,,,,,,,,,1768677.5434,5901140.9748
1769482.5274,5901766.03,215,33874.0,51481,HILL RD (MANUREWA),GRANDE VUE RD,MOTORWAY OVERBRIDGE (1ST ABUTMENT),1164.0,Yes,2000-11-16 00:00:00+00:00,,,10990.0,,,,,,,,,1769482.5274,5901766.03
1769706.5738,5901855.9388,216,25154.0,51481,HILL RD (MANUREWA),WHITBOURNE HGTS,NORM PELLOW DR,1403.0,Yes,2002-05-23 00:00:00+00:00,,,13364.0,,,,,,,,,1769706.5738,5901855.9388
1770579.7509,5902309.5889,217,33877.0,51481,HILL RD (MANUREWA),MURRAYFIELD LANE,RICHARD HALSE DR,2408.0,Yes,2011-07-18 00:00:00+00:00,800,,4330.0,559.0,97.0,1.0,2.0,0.0,0.0,0.0,2.0,1770579.7509,5902309.5889
1770712.9805,5902422.4481,218,29197.0,51481,HILL RD (MANUREWA),WAIRERE RD,LAMIA PL,2583.0,Yes,2001-04-19 00:00:00+00:00,,,1365.0,,,,,,,,,1770712.9805,5902422.4481
1769337.6884,5901144.3971,219,33722.0,51032,CLAUDE RD (MANUREWA),HALVER RD,ALFRISTON RD,458.0,Yes,2002-11-17 00:00:00+00:00,,,8205.0,,,,,,,,,1769337.6884,5901144.3971
1769385.07,5900881.7215,220,24739.0,51306,FLEMING ST (MANUREWA),HYDE ST,MCANNALLEY ST,142.0,Yes,2005-01-28 00:00:00+00:00,08:00,,1430.0,145.0,98.0,2.0,0.0,0.0,0.0,0.0,0.0,1769385.07,5900881.7215
1769794.2329,5900858.7228,221,26861.0,52313,SCOTTS RD (MANUREWA),ELLEN ST,MCANNALLEY ST,320.0,Yes,2007-09-22 00:00:00+00:00,08:00,,1830.0,314.0,97.0,1.0,2.0,0.0,0.0,0.0,2.0,1769794.2329,5900858.7228
